Latitude,Longitude,VEI,cluster,depth,mag,startdate,type,dep,phase,scale,sequence,Anomaly,pavg,temp
84.948,99.391,,05,10.0,6.3,2005-03-06,1,0,3,2,10520,1.511,1.62985714286,7
-11.045,163.045,,11,10.0,6.1,2005-03-06,1,0,3,2,11120,1.511,1.62985714286,7
27.095,61.887,,13,54.0,6.0,2005-03-13,1,0,0,2,11320,1.551,1.47485714286,7
15.144,-91.381,,14,197.4,6.1,2005-03-17,1,1,0,2,11421,0.952,1.47485714286,7
-20.407,-174.337,,11,18.0,6.1,2005-03-19,1,0,1,2,11120,1.013,0.99225,6
-21.893,-179.547,,11,598.7,6.3,2005-03-19,1,2,1,2,11122,1.013,0.99225,6
33.807,130.131,,08,10.0,6.6,2005-03-20,1,0,1,2,10820,1.216,0.99225,6
-24.725,-63.507,,03,570.1,6.4,2005-03-21,1,2,1,2,10322,1.384,0.99225,6
-24.983,-63.47,,03,579.1,6.9,2005-03-21,1,2,1,2,10322,1.384,0.99225,6
-4.894,129.938,,06,10.0,6.1,2005-03-26,1,0,2,2,10620,1.069,1.30442857143,7
-22.459,-179.754,,11,588.7,6.1,2005-03-30,1,2,2,2,11122,1.368,1.30442857143,7
-18.448,175.99,,11,10.0,6.0,2005-03-31,1,0,2,2,11120,1.402,1.30442857143,7
78.607,6.098,,05,10.0,6.1,2005-04-02,1,0,3,2,10520,1.538,1.5045,7
30.491,83.662,,13,11.0,6.3,2005-04-07,1,0,3,2,11320,1.625,1.5045,7
-23.144,169.265,,11,10.0,6.1,2005-04-08,1,0,3,2,11120,1.44,1.5045,7
-21.975,170.612,,11,68.0,6.7,2005-04-11,1,0,0,2,11120,1.233,1.26142857143,7
-3.484,145.909,,11,11.4,6.6,2005-04-11,1,0,0,2,11120,1.233,1.26142857143,7
-7.293,-77.886,,14,129.9,6.0,2005-04-11,1,1,0,2,11421,1.233,1.26142857143,7
5.71,-82.845,,14,18.0,6.5,2005-05-05,1,0,3,2,11420,0.825,0.845,6
-6.226,103.139,,10,17.0,6.3,2005-05-10,1,0,0,2,11020,1.221,1.14857142857,7
-57.382,-139.231,,04,10.0,6.5,2005-05-12,1,0,0,2,10420,1.104,1.14857142857,7
0.587,98.459,,10,34.0,6.7,2005-05-14,1,0,0,2,11020,1.137,1.14857142857,7
-32.589,-179.353,,11,34.0,6.6,2005-05-16,1,0,1,2,11120,1.026,1.107375,7
-56.413,-26.863,,03,102.2,6.0,2005-05-18,1,1,1,2,10321,1.306,1.107375,7
5.439,93.357,,10,2.5,6.1,2005-05-18,1,0,1,2,11020,1.306,1.107375,7
-15.318,-173.24,,11,10.0,6.2,2005-05-18,1,0,1,2,11120,1.306,1.107375,7
1.989,97.041,,10,30.0,6.9,2005-05-19,1,0,1,2,11020,1.221,1.107375,7
-24.529,178.84,,11,565.3,6.0,2005-05-20,1,2,1,2,11122,1.287,1.107375,7
-3.286,-80.987,,14,39.5,6.3,2005-05-21,1,0,1,2,11420,0.996,1.107375,7
-24.221,-67.003,,03,196.2,6.1,2005-06-02,1,1,3,2,10321,0.942,0.9095,6
-6.319,146.846,,11,26.0,6.1,2005-06-04,1,0,3,2,11120,0.994,0.9095,6
2.17,96.724,,10,23.5,6.1,2005-06-08,1,0,0,2,11020,1.038,1.23342857143,7
-56.293,-27.075,,03,94.1,6.0,2005-06-12,1,1,0,2,10321,1.277,1.23342857143,7
-19.987,-69.197,,03,115.6,7.8,2005-06-13,1,1,0,2,10321,1.244,1.23342857143,7
-44.865,-80.562,,03,10.0,6.4,2005-06-15,1,0,1,2,10320,1.055,1.119875,7
-4.595,153.191,,11,74.6,6.2,2005-06-15,1,1,1,2,11121,1.055,1.119875,7
40.773,-126.574,,00,12.0,6.6,2005-06-17,1,0,1,2,10020,0.974,1.119875,7
18.781,-107.298,,00,20.0,6.2,2005-06-27,1,0,2,2,10020,0.795,0.814285714286,6
11.245,-86.172,,14,27.0,6.6,2005-07-02,1,0,3,2,11420,1.225,1.034,7
-42.283,42.37,,02,10.0,6.3,2005-07-04,1,0,3,2,10220,0.824,1.034,7
1.819,97.082,,10,21.0,6.7,2005-07-05,1,0,3,2,11020,0.579,1.034,7
-36.31,-97.264,,04,10.0,6.1,2005-07-10,1,0,0,2,10420,0.621,0.623285714286,6
-27.001,-176.322,,11,10.0,6.0,2005-07-11,1,0,0,2,11120,0.643,0.623285714286,6
-30.254,-178.068,,11,10.0,6.0,2005-07-23,1,0,2,2,11120,0.924,0.805571428571,6
7.92,92.19,,10,16.0,7.2,2005-07-24,1,0,2,2,11020,0.997,0.805571428571,6
-61.474,154.249,,11,10.0,6.0,2005-07-30,1,0,3,2,11120,0.998,0.836,6
11.247,-85.541,,14,14.0,6.3,2005-08-03,1,0,3,2,11420,0.878,0.836,6
-19.614,-175.85,,11,205.4,6.0,2005-08-06,1,1,0,2,11121,0.508,0.431142857143,5
-47.09,33.62,,02,10.0,6.2,2005-08-07,1,0,0,2,10220,0.477,0.431142857143,5
-14.449,-177.293,,11,10.0,6.0,2005-08-07,1,0,0,2,11120,0.477,0.431142857143,5
-21.097,173.874,,11,35.0,6.1,2005-08-09,1,0,0,2,11120,0.294,0.431142857143,5
-20.942,173.825,,11,23.6,6.1,2005-08-09,1,0,0,2,11120,0.294,0.431142857143,5
-22.677,169.509,,11,10.0,6.2,2005-08-11,1,0,0,2,11120,0.377,0.431142857143,5
20.134,145.801,,01,48.6,6.0,2005-08-13,1,0,1,2,10120,0.472,0.70025,6
38.276,142.039,,07,36.0,7.2,2005-08-16,1,0,1,2,10720,0.734,0.70025,6
38.564,142.987,,07,10.0,6.1,2005-08-24,1,0,2,2,10720,0.215,0.554,6
14.417,52.365,,13,10.0,6.2,2005-08-26,1,0,2,2,11320,0.829,0.554,6
6.817,-82.432,,14,10.0,6.1,2005-08-27,1,0,3,2,11420,0.82,0.554,6
38.481,143.175,,07,21.1,6.1,2005-08-30,1,0,3,2,10720,0.564,0.576,6
3.004,123.073,,06,443.9,6.0,2005-09-04,1,2,0,2,10622,0.847,1.21685714286,7
-56.41,-142.392,,04,10.0,6.2,2005-09-05,1,0,0,2,10420,1.026,1.21685714286,7
43.892,146.145,,07,103.0,6.1,2005-09-21,1,1,2,2,10721,1.508,1.404,7
-17.515,167.801,,11,30.0,6.1,2005-09-25,1,0,3,2,11120,1.096,1.404,7
-5.678,-76.398,,14,115.0,7.5,2005-09-26,1,1,3,2,11421,0.902,1.08114285714,7
46.816,154.113,,07,42.8,6.1,2005-10-15,1,0,1,2,10720,1.472,1.557375,7
25.309,123.351,,08,192.0,6.4,2005-10-15,1,1,1,2,10821,1.472,1.557375,7
36.405,140.839,,07,32.0,6.3,2005-10-19,1,0,2,2,10720,1.328,1.21614285714,7
-45.214,96.898,,02,8.0,6.5,2005-10-29,1,0,3,2,10220,1.155,1.24457142857,7
-3.149,148.143,,11,25.0,6.4,2005-11-05,1,0,0,2,11120,0.809,0.903714285714,6
38.107,144.896,,07,11.0,7.0,2005-11-14,1,0,1,2,10720,1.114,1.08375,7
-22.361,-67.895,,03,147.0,6.8,2005-11-17,1,1,1,2,10321,1.222,1.08375,7
2.164,96.786,,10,21.0,6.5,2005-11-19,1,0,2,2,11020,1.576,1.42642857143,7
53.843,-164.093,,05,30.0,6.2,2005-11-20,1,0,2,2,10520,1.514,1.42642857143,7
31.019,129.997,,08,145.0,6.1,2005-11-21,1,1,2,2,10821,1.439,1.42642857143,7
-5.154,145.284,,11,68.0,6.2,2005-11-22,1,0,2,2,11120,1.441,1.42642857143,7
20.29,146.055,,01,11.0,6.0,2005-11-28,1,0,3,2,10120,1.29,1.29833333333,7
6.27,124.029,,06,13.0,6.4,2005-11-30,1,0,3,2,10620,0.968,1.29833333333,7
38.089,142.122,,07,29.0,6.5,2005-12-02,1,0,0,2,10720,0.663,0.454571428571,5
-6.224,29.83,,02,22.0,6.8,2005-12-05,1,0,0,2,10220,0.418,0.454571428571,5
-30.012,-177.637,,11,21.0,6.4,2005-12-07,1,0,0,2,11120,0.132,0.454571428571,5
-5.408,146.953,,11,216.8,6.1,2005-12-08,1,1,0,2,11121,0.445,0.454571428571,5
-6.584,152.223,,11,17.0,6.6,2005-12-11,1,0,1,2,11120,1.13,1.04125,7
36.357,71.093,,13,224.6,6.5,2005-12-12,1,1,1,2,11321,1.035,1.04125,7
-15.265,-178.571,,11,10.0,6.7,2005-12-13,1,0,1,2,11120,0.993,1.04125,7
38.506,141.9,,07,42.9,6.0,2005-12-16,1,0,1,2,10720,1.272,1.04125,7
12.232,140.995,,01,22.8,6.1,2005-12-20,1,0,2,2,10120,1.417,1.532,7
-0.066,124.672,,06,25.0,6.3,2005-12-21,1,0,2,2,10620,1.567,1.532,7
6.643,-82.755,,14,7.0,6.0,2005-12-21,1,0,2,2,11420,1.567,1.532,7
-54.719,-135.868,,04,10.0,6.3,2005-12-22,1,0,2,2,10420,1.84,1.532,7
-1.386,-77.517,,14,192.9,6.1,2005-12-23,1,1,3,2,11421,1.914,1.532,7
7.529,-82.266,,14,10.0,6.1,2005-12-30,1,0,3,2,11420,1.532,1.47528571429,7
-60.957,-21.606,,03,13.0,7.4,2006-01-02,1,0,0,2,10320,1.453,1.29228571429,7
-19.926,-178.178,,11,582.9,7.2,2006-01-02,1,2,0,2,11122,1.453,1.29228571429,7
28.164,-112.117,,00,14.0,6.6,2006-01-04,1,0,0,2,10020,1.474,1.29228571429,7
6.635,-82.337,,14,7.4,6.1,2006-01-06,1,0,0,2,11420,1.003,1.29228571429,7
36.311,23.212,,09,66.0,6.7,2006-01-08,1,0,1,2,10920,0.701,0.734125,6
-7.826,122.597,,06,264.8,6.1,2006-01-15,1,1,1,2,10621,0.379,0.734125,6
-17.391,167.715,,11,23.0,6.4,2006-01-23,1,0,3,2,11120,0.48,0.4815,5
6.864,-77.793,,14,14.0,6.2,2006-01-23,1,0,3,2,11420,0.48,0.4815,5
-5.473,128.131,,06,397.0,7.6,2006-01-27,1,2,3,2,10622,0.286,0.4815,5
-17.747,-178.39,,11,597.5,6.7,2006-02-02,1,2,0,2,11122,1.107,0.866,6
11.86,92.372,,10,19.0,6.1,2006-02-03,1,0,0,2,11020,1.185,0.866,6
20.821,146.18,,01,40.0,6.3,2006-02-14,1,0,2,2,10120,1.586,1.37442857143,7
-5.193,152.053,,11,44.2,6.2,2006-02-18,1,0,2,2,11120,1.073,1.37442857143,7
-21.324,33.583,,02,11.0,7.0,2006-02-22,1,0,3,2,10220,1.373,1.16071428571,7
-54.669,1.765,,02,10.0,6.2,2006-02-23,1,0,3,2,10220,1.154,1.16071428571,7
-17.995,-179.59,,11,622.4,6.1,2006-02-24,1,2,3,2,11122,0.905,1.16071428571,7
-15.283,-176.239,,11,32.5,6.0,2006-02-26,1,0,3,2,11120,1.125,1.16071428571,7
-23.607,-179.989,,11,535.2,6.4,2006-02-26,1,2,3,2,11122,1.125,1.16071428571,7
28.12,56.865,,13,18.0,6.0,2006-02-28,1,0,3,2,11320,1.183,1.16071428571,7
-55.695,-4.232,,03,10.0,6.0,2006-03-03,1,0,0,2,10320,1.773,1.58885714286,7
-20.118,-175.661,,11,205.8,6.1,2006-03-05,1,1,0,2,11121,1.603,1.58885714286,7
-40.103,78.486,,02,10.0,6.2,2006-03-06,1,0,0,2,10220,1.604,1.58885714286,7
-14.805,167.368,,11,136.2,6.2,2006-03-07,1,1,0,2,11121,1.304,1.58885714286,7
0.791,-26.125,,14,10.0,6.0,2006-03-09,1,0,1,2,11420,1.169,0.96025,6
-60.419,-46.505,,03,10.0,6.1,2006-03-10,1,0,1,2,10320,1.167,0.96025,6
-3.595,127.214,,06,30.1,6.7,2006-03-14,1,0,1,2,10620,0.731,0.96025,6
-3.245,143.144,,06,12.0,6.1,2006-03-24,1,0,3,2,10620,1.095,1.11766666667,7
-16.885,174.504,,11,10.0,6.0,2006-03-24,1,0,3,2,11120,1.095,1.11766666667,7
3.798,126.344,,06,37.0,6.2,2006-03-31,1,0,0,2,10620,1.327,1.17171428571,7
33.5,48.78,,13,7.0,6.1,2006-03-31,1,0,0,2,11320,1.327,1.17171428571,7
22.868,121.278,,08,9.0,6.1,2006-04-01,1,0,0,2,10820,1.336,1.17171428571,7
18.716,-106.992,,00,33.5,6.0,2006-04-04,1,0,0,2,10020,1.018,1.17171428571,7
-16.527,176.989,,11,14.0,6.5,2006-04-07,1,0,1,2,11120,0.692,0.714125,6
56.397,163.99,,07,28.8,6.0,2006-04-12,1,0,1,2,10720,0.514,0.714125,6
-29.772,-72.003,,03,19.8,6.0,2006-04-15,1,0,2,2,10320,0.685,0.670142857143,6
-12.475,166.508,,11,16.0,6.1,2006-04-17,1,0,2,2,11120,0.371,0.670142857143,6
2.643,93.226,,10,17.0,6.2,2006-04-19,1,0,2,2,11020,0.795,0.670142857143,6
1.994,96.995,,10,21.0,6.3,2006-04-25,1,0,3,2,11020,1.107,1.0965,7
-57.482,147.568,,11,10.0,6.1,2006-04-26,1,0,3,2,11120,0.883,1.0965,7
60.491,167.516,,05,11.0,6.6,2006-04-29,1,0,0,2,10520,0.802,0.781571428571,6
-15.523,-173.101,,11,10.0,6.0,2006-04-30,1,0,0,2,11120,0.661,0.781571428571,6
-15.103,167.441,,11,127.7,6.1,2006-04-30,1,1,0,2,11121,0.661,0.781571428571,6
-38.62,78.57,,02,10.0,6.0,2006-05-06,1,0,1,2,10220,0.693,0.42275,5
-36.805,78.545,,02,10.0,6.1,2006-05-07,1,0,1,2,10220,0.528,0.42275,5
52.515,-169.256,,05,18.0,6.4,2006-05-10,1,0,1,2,10520,0.363,0.42275,5
0.093,97.05,,10,12.0,6.8,2006-05-16,1,0,2,2,11020,0.999,0.699428571429,6
-31.81,-179.307,,11,152.0,7.4,2006-05-16,1,1,2,2,11121,0.999,0.699428571429,6
-20.634,-173.952,,11,11.0,6.0,2006-05-17,1,0,2,2,11120,0.996,0.699428571429,6
-0.143,124.713,,06,35.0,6.3,2006-05-19,1,0,3,2,10620,0.497,0.699428571429,6
1.55,-85.311,,14,10.0,6.0,2006-05-21,1,0,3,2,11420,0.083,0.300428571429,5
60.772,165.743,,05,19.0,6.6,2006-05-22,1,0,3,2,10520,0.11,0.300428571429,5
-4.715,126.811,,06,2.8,6.1,2006-05-22,1,0,3,2,10620,0.11,0.300428571429,5
54.271,158.447,,07,197.0,6.2,2006-05-22,1,1,3,2,10721,0.11,0.300428571429,5
-7.961,110.446,,10,12.5,6.3,2006-05-26,1,0,3,2,11020,0.523,0.300428571429,5
-5.724,151.133,,11,34.0,6.5,2006-05-28,1,0,0,2,11120,0.618,0.945285714286,6
-20.837,-178.701,,11,591.6,6.0,2006-06-02,1,2,0,2,11122,1.261,0.945285714286,6
1.175,-28.065,,14,10.0,6.0,2006-06-05,1,0,1,2,11420,0.878,0.854375,6
-17.531,-178.747,,11,564.4,6.1,2006-06-09,1,2,1,2,11122,0.646,0.854375,6
33.134,131.145,,08,140.0,6.3,2006-06-11,1,1,1,2,10821,0.897,0.854375,6
33.028,-39.702,,14,9.0,6.0,2006-06-18,1,0,3,2,11420,1.083,1.12985714286,7
6.938,92.454,,10,16.0,6.0,2006-06-21,1,0,3,2,11020,0.844,1.00633333333,7
45.417,149.343,,07,95.0,6.0,2006-06-22,1,1,3,2,10721,0.843,1.00633333333,7
-0.39,123.195,,06,26.0,6.3,2006-06-24,1,0,3,2,10620,1.276,1.00633333333,7
52.23,176.158,,05,17.0,6.2,2006-06-27,1,0,0,2,10520,0.928,0.911714285714,6
6.501,92.793,,10,28.8,6.3,2006-06-27,1,0,0,2,11020,0.928,0.911714285714,6
-19.865,-178.287,,11,569.9,6.3,2006-06-27,1,2,0,2,11122,0.928,0.911714285714,6
-15.244,-173.61,,11,35.0,6.0,2006-07-07,1,0,1,2,11120,0.396,0.52325,6
-28.715,-72.543,,03,10.0,6.2,2006-07-16,1,0,2,2,10320,0.736,0.788571428571,6
-9.284,107.419,,10,20.0,7.7,2006-07-17,1,0,3,2,11020,0.697,0.788571428571,6
-6.535,105.389,,10,45.0,6.1,2006-07-19,1,0,3,2,11020,0.766,0.689,6
-5.474,150.684,,11,28.2,6.4,2006-07-19,1,0,3,2,11120,0.766,0.689,6
-0.336,123.286,,06,28.0,6.0,2006-07-23,1,0,3,2,10620,0.534,0.689,6
1.707,97.146,,10,20.0,6.3,2006-07-27,1,0,0,2,11020,0.662,0.728571428571,6
-15.798,167.789,,11,150.0,6.8,2006-08-07,1,1,1,2,11121,1.034,1.017875,7
18.541,-101.048,,00,56.0,6.1,2006-08-11,1,0,2,2,10020,0.827,1.14814285714,7
2.403,96.348,,10,22.0,6.2,2006-08-11,1,0,2,2,11020,0.827,1.14814285714,7
-21.189,-176.25,,11,154.0,6.1,2006-08-15,1,1,2,2,11121,1.343,1.14814285714,7
-61.029,-34.371,,03,13.0,7.0,2006-08-20,1,0,3,2,10320,0.845,0.954333333333,6
49.823,156.415,,07,26.0,6.0,2006-08-20,1,0,3,2,10720,0.845,0.954333333333,6
51.148,157.522,,07,43.0,6.5,2006-08-24,1,0,0,2,10720,0.996,0.795714285714,6
-24.403,-67.028,,03,184.0,6.6,2006-08-25,1,1,0,2,10321,1.144,0.795714285714,6
-6.759,155.512,,11,38.0,6.8,2006-09-01,1,0,1,2,11120,0.437,0.18575,5
-7.219,120.106,,06,572.0,6.3,2006-09-09,1,2,2,2,10622,0.237,0.370428571429,5
-28.944,-68.898,,03,114.0,6.0,2006-09-12,1,1,2,2,10321,0.464,0.370428571429,5
-3.08,129.441,,06,17.0,6.3,2006-09-16,1,0,3,2,10620,0.732,1.10571428571,7
-31.733,-67.145,,03,137.0,6.2,2006-09-17,1,1,3,2,10321,1.075,1.10571428571,7
-9.05,110.365,,10,25.0,6.0,2006-09-21,1,0,3,2,11020,1.369,1.10571428571,7
-26.868,-63.149,,03,598.3,6.0,2006-09-22,1,2,3,2,10322,1.249,1.10571428571,7
-16.592,-172.033,,11,28.0,6.9,2006-09-28,1,0,0,2,11120,1.34,1.261,7
10.876,-61.756,,14,53.0,6.1,2006-09-29,1,0,0,2,11420,1.248,1.261,7
-15.588,-73.16,,03,107.0,6.0,2006-09-30,1,1,1,2,10321,1.281,1.313875,7
46.47,153.24,,07,19.0,6.5,2006-10-01,1,0,1,2,10720,1.431,1.313875,7
-18.84,169.001,,11,161.0,6.3,2006-10-03,1,1,1,2,11121,1.49,1.313875,7
-56.101,-122.373,,04,10.0,6.0,2006-10-10,1,0,2,2,10420,0.737,0.753714285714,6
37.197,142.664,,07,9.0,6.0,2006-10-10,1,0,2,2,10720,0.737,0.753714285714,6
-31.256,-71.368,,03,31.0,6.4,2006-10-12,1,0,2,2,10320,0.721,0.753714285714,6
20.129,-155.9857,,05,18.92,6.0,2006-10-15,1,0,3,2,10520,0.539,0.563571428571,6
19.8787,-155.9367,,05,39.06,6.7,2006-10-15,1,0,3,2,10520,0.539,0.563571428571,6
-5.881,150.982,,11,32.0,6.7,2006-10-17,1,0,3,2,11120,0.472,0.563571428571,6
-15.053,167.266,,11,115.0,6.4,2006-10-18,1,1,3,2,11121,0.604,0.563571428571,6
-13.457,-76.677,,03,23.0,6.7,2006-10-20,1,0,3,2,10320,0.552,0.563571428571,6
-45.727,95.987,,02,10.0,6.1,2006-10-22,1,0,3,2,10220,0.993,0.563571428571,6
29.351,140.27,,07,11.0,6.4,2006-10-23,1,0,0,2,10720,1.071,1.16157142857,7
4.898,125.295,,06,10.0,6.1,2006-10-24,1,0,0,2,10620,1.094,1.16157142857,7
-13.371,-76.618,,03,28.1,6.0,2006-10-26,1,0,0,2,10320,1.197,1.16157142857,7
-5.45,146.637,,11,133.2,6.0,2006-11-06,1,1,1,2,11121,0.826,0.88825,6
-26.052,-63.283,,03,572.0,6.8,2006-11-13,1,2,3,2,10322,0.745,0.954142857143,6
-6.39,127.998,,06,345.0,6.1,2006-11-14,1,2,3,2,10622,1.107,1.09616666667,7
-51.996,139.473,,11,10.0,6.1,2006-11-16,1,0,3,2,11120,1.333,1.09616666667,7
28.591,129.895,,08,22.0,6.2,2006-11-17,1,0,3,2,10820,1.172,1.09616666667,7
-4.521,-104.832,,04,10.0,6.1,2006-11-19,1,0,3,2,10420,0.745,1.09616666667,7
2.52,128.283,,06,39.0,6.2,2006-11-29,1,0,1,2,10620,0.074,0.218875,5
-53.844,-134.359,,04,10.0,6.2,2006-11-30,1,0,1,2,10420,0.201,0.218875,5
-21.297,-174.677,,11,13.5,6.0,2006-11-30,1,0,1,2,11120,0.201,0.218875,5
-8.261,118.753,,06,19.0,6.3,2006-12-01,1,0,1,2,10620,0.068,0.218875,5
3.39,99.079,,10,204.0,6.3,2006-12-01,1,1,1,2,11021,0.068,0.218875,5
13.994,-91.207,,14,61.2,6.0,2006-12-03,1,0,1,2,11420,0.063,0.218875,5
46.153,154.386,,07,16.0,6.4,2006-12-07,1,0,2,2,10720,1.311,1.33814285714,7
3.733,124.684,,06,213.5,6.3,2006-12-12,1,1,3,2,10621,1.416,1.33814285714,7
10.653,92.361,,10,24.0,6.2,2006-12-22,1,0,0,2,11020,1.796,1.32671428571,7
48.321,154.837,,07,10.0,6.0,2006-12-26,1,0,0,2,10720,0.895,1.32671428571,7
21.974,120.493,,08,10.0,6.9,2006-12-26,1,0,0,2,10820,0.895,1.32671428571,7
21.799,120.547,,08,10.0,7.1,2006-12-26,1,0,0,2,10820,0.895,1.32671428571,7
-5.724,154.424,,11,355.0,6.0,2006-12-27,1,2,0,2,11122,0.667,1.32671428571,7
13.313,51.365,,13,15.0,6.6,2006-12-30,1,0,1,2,11320,1.087,1.386625,7
8.077,92.437,,10,11.0,6.1,2007-01-08,1,0,2,2,11020,1.545,1.75271428571,7
-18.58,-177.847,,11,406.8,6.3,2007-01-08,1,2,2,2,11122,1.545,1.75271428571,7
39.803,70.312,,13,16.0,6.0,2007-01-08,1,0,2,2,11320,1.545,1.75271428571,7
-3.655,127.283,,06,13.0,6.0,2007-01-11,1,0,3,2,10620,1.811,1.75271428571,7
-3.322,139.834,,06,100.8,6.0,2007-01-17,1,1,3,2,10621,1.785,1.71428571429,7
10.125,58.708,,13,8.0,6.2,2007-01-17,1,0,3,2,11320,1.785,1.71428571429,7
-55.419,-29.533,,03,10.0,6.2,2007-01-20,1,0,0,2,10320,2.055,2.17814285714,7
22.564,121.926,,08,36.2,6.0,2007-01-25,1,0,0,2,10820,2.205,2.17814285714,7
20.98,144.705,,01,20.0,6.6,2007-01-30,1,0,1,2,10120,1.99,1.989125,7
-54.74,146.298,,11,11.0,6.9,2007-01-30,1,0,1,2,11120,1.99,1.989125,7
-29.776,-178.002,,11,34.0,6.5,2007-01-31,1,0,1,2,11120,2.02,1.989125,7
-55.883,-122.721,,04,10.0,6.2,2007-02-04,1,0,2,2,10420,1.495,1.58371428571,7
19.372,-78.518,,14,10.0,6.2,2007-02-04,1,0,2,2,11420,1.495,1.58371428571,7
5.561,126.073,,06,24.0,6.1,2007-02-12,1,0,3,2,10620,1.401,1.13333333333,7
35.804,-10.312,,09,20.0,6.0,2007-02-12,1,0,3,2,10920,1.401,1.13333333333,7
41.794,143.553,,07,31.0,6.0,2007-02-17,1,0,3,2,10720,0.622,1.13333333333,7
-1.034,126.976,,06,12.0,6.7,2007-02-20,1,0,0,2,10620,0.408,0.415571428571,5
-1.032,126.975,,06,11.0,6.0,2007-02-20,1,0,0,2,10620,0.408,0.415571428571,5
-7.006,-80.485,,14,23.0,6.3,2007-02-24,1,0,0,2,11420,0.309,0.415571428571,5
-55.245,-29.142,,03,10.0,6.2,2007-02-28,1,0,1,2,10320,0.213,0.357375,5
26.581,-44.594,,14,10.0,6.0,2007-03-01,1,0,1,2,11420,0.406,0.357375,5
-0.493,100.498,,10,19.0,6.4,2007-03-06,1,0,2,2,11020,0.635,0.790571428571,6
-0.488,100.53,,10,11.0,6.3,2007-03-06,1,0,2,2,11020,0.635,0.790571428571,6
-58.217,-7.615,,03,10.0,6.2,2007-03-08,1,0,2,2,10320,0.739,0.790571428571,6
29.908,140.204,,07,139.6,6.1,2007-03-08,1,1,2,2,10721,0.739,0.790571428571,6
43.224,133.526,,07,441.2,6.0,2007-03-09,1,2,2,2,10722,0.988,0.790571428571,6
26.261,-110.537,,00,26.1,6.0,2007-03-13,1,0,3,2,10020,1.249,1.10171428571,7
1.132,126.216,,06,35.0,6.2,2007-03-17,1,0,3,2,10620,0.997,1.10171428571,7
4.551,-78.536,,14,10.0,6.0,2007-03-17,1,0,3,2,11420,0.997,1.10171428571,7
4.585,-78.494,,14,7.0,6.2,2007-03-18,1,0,3,2,11420,1.391,1.10171428571,7
37.336,136.588,,07,8.0,6.7,2007-03-25,1,0,0,2,10720,1.708,2.03457142857,7
-20.754,169.354,,11,35.0,6.9,2007-03-25,1,0,0,2,11120,1.708,2.03457142857,7
-20.617,169.357,,11,34.0,7.1,2007-03-25,1,0,0,2,11120,1.708,2.03457142857,7
-56.083,-123.27,,04,10.0,6.2,2007-03-31,1,0,1,2,10420,1.684,1.645,7
-45.382,-73.058,,03,4.9,6.1,2007-04-02,1,0,1,2,10320,1.536,1.645,7
-8.617,157.386,,11,18.0,6.2,2007-04-02,1,0,1,2,11120,1.536,1.645,7
-8.706,157.62,,11,14.0,6.2,2007-04-02,1,0,1,2,11120,1.536,1.645,7
-20.633,168.994,,11,12.0,6.2,2007-04-03,1,0,1,2,11120,1.465,1.645,7
36.451,70.688,,13,222.1,6.2,2007-04-03,1,1,1,2,11321,1.465,1.645,7
-20.688,169.056,,11,10.0,6.5,2007-04-04,1,0,2,2,11120,1.281,1.52571428571,7
-20.715,168.828,,11,13.0,6.2,2007-04-04,1,0,2,2,11120,1.281,1.52571428571,7
-7.76,156.49,,11,17.0,6.4,2007-04-04,1,0,2,2,11120,1.281,1.52571428571,7
2.916,95.7,,10,30.0,6.1,2007-04-07,1,0,2,2,11020,1.521,1.52571428571,7
-61.828,160.96,,11,10.0,6.0,2007-04-12,1,0,3,2,11120,1.6,1.54066666667,7
17.302,-100.198,,00,34.0,6.0,2007-04-13,1,0,3,2,10020,1.458,1.54066666667,7
-35.051,-108.836,,04,10.0,6.1,2007-04-13,1,0,3,2,10420,1.458,1.54066666667,7
-58.015,147.964,,11,10.0,6.4,2007-04-16,1,0,3,2,11120,1.486,1.54066666667,7
25.623,125.043,,08,11.1,6.0,2007-04-20,1,0,0,2,10820,1.998,1.96128571429,7
25.722,125.093,,08,10.0,6.1,2007-04-20,1,0,0,2,10820,1.998,1.96128571429,7
25.71,125.108,,08,9.0,6.3,2007-04-20,1,0,0,2,10820,1.998,1.96128571429,7
-45.243,-72.648,,03,36.7,6.2,2007-04-21,1,0,0,2,10320,1.985,1.96128571429,7
-13.838,166.843,,11,40.7,6.1,2007-04-21,1,0,0,2,11120,1.985,1.96128571429,7
-3.548,151.266,,11,407.4,6.1,2007-04-21,1,2,0,2,11122,1.985,1.96128571429,7
-14.285,166.863,,11,55.0,6.4,2007-04-25,1,0,1,2,11120,1.669,1.77075,7
-60.789,-20.208,,03,10.0,6.1,2007-04-28,1,0,1,2,10320,1.55,1.77075,7
52.007,-179.972,,05,117.0,6.2,2007-04-29,1,1,1,2,10521,1.63,1.77075,7
-1.41,-14.921,,09,7.0,6.2,2007-05-04,1,0,2,2,10920,1.838,1.69614285714,7
34.248,81.967,,13,9.0,6.1,2007-05-05,1,0,2,2,11320,1.857,1.69614285714,7
-19.401,-179.354,,11,676.4,6.5,2007-05-06,1,2,2,2,11122,1.834,1.69614285714,7
-19.406,-179.315,,11,688.0,6.1,2007-05-06,1,2,2,2,11122,1.834,1.69614285714,7
-44.85,-80.453,,03,10.0,6.1,2007-05-07,1,0,2,2,10320,1.644,1.69614285714,7
20.503,100.732,,08,9.0,6.3,2007-05-16,1,0,3,2,10820,1.012,1.20533333333,7
