,”long","lat","clust"
"614563",99.0354,-0.4925,11
"614564",94.8651,23.0991,9
"614565",95.1787,12.5623,11
"614566",126.4591,6.7183,7
"614567",-179.5204,-30.6479,5
"614568",-163.6584,52.5976,13
"614569",140.3276,35.2423,8
"614570",160.9986,-10.1745,12
"614571",-78.0544,-1.6015,15
"614572",126.4493,1.6399,7
"614573",126.1876,26.0112,9
"614574",122.0231,7.7917,7
"614575",178.4738,50.1372,13
"614576",130.3807,-6.3009,7
"614577",-177.5636,-20.8649,5
"614578",167.5,-44.96,5
"614579",-66.4777,-20.9384,4
"614580",-81.7571,-5.4082,15
"614581",-67.0698,-24.0172,4
"614582",150.6026,43.4073,8
"614583",-97.3551,36.9203,1
"614584",161.1172,-10.2314,12
"614585",167.0441,-13.5008,12
"614586",-77.01,-12.61,4
"614587",-66.3102,-23.2913,4
"614588",140.3501,-2.5028,7
"614589",126.4804,3.3167,7
"614590",-75.4839,-15.8036,4
"614591",-113.9382,37.4997,1
"614592",-174.061,51.3833,13
"614593",128.6514,2.7568,7
"614594",126.3732,5.4869,7
"614595",-172.7682,-16.0343,5
"614596",-174.0476,51.3294,13
"614597",160.8036,53.77,13
"614598",-164.7171,53.5744,13
"614599",-151.6185,56.4224,6
"614600",143.2916,41.8042,8
"614601",-69.1528,-19.9667,4
"614602",94.1986,23.816,9
"614603",-64.9458,18.1175,15
"614604",-66.8416,-19.6899,4
"614605",-68.9893,-31.2439,4
"614606",-70.4192,-33.8833,4
"614607",139.6459,35.6247,8
"614608",-96.8051,36.1673,1
"614609",166.5026,-14.4907,12
"614610",130.7042,32.788,9
"614611",130.6376,32.5394,9
"614612",-64.873,19.4235,15
"614613",-93.1246,14.4692,15
"614614",-93.1466,14.3243,15
"614615",-64.8052,19.4808,15
"614616",130.6901,32.8259,9
"614617",130.8235,32.7429,9
"614618",130.687,32.6649,9
"614619",130.7151,32.6823,9
"614620",130.6892,32.7076,9
"614621",-162.495,54.16,13
"614622",126.0483,9.9591,7
"614623",53.0498,40.3691,14
"614624",130.728,32.7911,9
"614625",-64.755,19.4449,15
"614626",130.8119,32.7574,9
"614627",130.7516,32.7805,9
"614628",149.4314,-5.7174,12
"614629",-64.9636,18.1007,15
"614630",130.7204,32.6973,9
"614631",130.6904,32.716,9
"614632",-64.9578,18.1009,15
"614633",-64.9588,18.1025,15
"614634",-157.6855,57.227,6
"614635",-64.8488,19.4505,15
"614636",138.2967,34.1568,8
"614637",130.7679,32.7017,9
"614638",107.124,-10.1304,11
"614639",130.7298,32.7422,9
"614640",-11.582,-0.5373,10
"614641",-175.0737,-20.4214,5
"614642",130.7685,32.6909,9
"614643",130.6768,32.7113,9
"614644",-71.7922,-32.1303,4
"614645",112.946,-9.5345,11
"614646",141.7041,36.2105,8
"614647",129.3167,-6.4899,7
"614648",161.4909,-10.5844,12
"614649",130.7048,32.7456,9
"614650",-26.0476,-58.5213,4
"614651",154.58,-6.6061,12
"614652",166.4334,-14.5284,12
"614653",166.7613,-14.45,12
"614654",166.548,-14.2618,12
"614655",166.5374,-14.1861,12
"614656",130.7839,32.8511,9
"614657",174.7621,-39.3702,5
"614658",130.7115,32.7627,9
"614659",-76.2767,-12.2865,4
"614660",128.1235,-7.459,7
"614661",-77.7042,-2.0039,15
"614662",-89.6,13.27,15
"614663",166.5526,-14.2567,12
"614664",176.3535,-38.8319,5
"614665",-92.7391,14.4817,15
"614666",166.7596,-14.355,12
"614667",-157.9141,57.0373,6
"614668",166.659,-14.5446,12
"614669",-71.8227,-32.1533,4
"614670",130.6781,32.8197,9
"614671",127.0059,2.0088,7
"614672",153.2233,-4.715,12
"614673",-78.1199,-1.6989,15
"614674",-64.8489,19.4969,15
"614675",-150.8789,63.0652,6
"614676",130.7484,32.8657,9
"614677",-151.4589,63.1533,6
"614678",70.1956,36.1748,14
"614679",-151.4399,63.1544,6
"614680",166.6163,-13.7613,12
"614681",166.5873,-14.4131,12
"614682",121.1416,-7.4316,7
"614683",100.492,-3.6196,11
"614684",179.8826,-24.6936,5
"614685",-67.9223,18.5762,15
"614686",100.4549,-3.8136,11
"614687",-178.5755,-22.7436,5
"614688",145.7314,18.5315,2
"614689",126.6258,4.082,7
"614690",71.2923,36.4241,14
"614691",166.8103,-13.9722,12
"614692",-157.7104,57.1232,6
"614693",-98.8506,36.4684,1
"614694",137.2068,-2.6997,7
"614695",-98.841,36.4691,1
"614696",-92.2678,13.4235,15
"614697",-92.2065,13.6467,15
"614698",166.5783,-14.1095,12
"614699",166.5074,-14.1396,12
"614700",90.0108,51.3215,14
"614701",-65.143,19.6909,15
"614702",130.7486,32.7931,9
"614703",-148.2378,62.8745,6
"614704",131.8011,32.8598,9
"614705",130.8229,32.7665,9
"614706",130.7928,32.6729,9
"614707",130.8055,32.6976,9
"614708",130.7194,32.7091,9
"614709",130.8111,32.9263,9
"614710",130.7758,32.7568,9
"614711",130.7295,32.7369,9
"614712",131.183,33.0573,9
"614713",131.3317,33.209,9
"614714",141.7995,39.7783,8
"614715",131.0195,32.926,9
"614716",131.0717,32.9206,9
"614717",130.9788,32.9867,9
"614718",130.8645,33.0883,9
"614719",131.0131,33.0919,9
"614720",-177.5954,51.3941,13
"614721",130.9151,32.8609,9
"614722",145.0171,12.4027,2
"614723",145.1379,12.3606,2
"614724",166.7423,-14.501,12
"614725",131.1569,33.0051,9
"614726",131.1656,33.0808,9
"614727",130.7323,32.7884,9
"614728",166.7624,-14.6008,12
"614729",167.2885,-14.1553,12
"614730",130.9738,32.9223,9
"614731",166.636,-14.5176,12
"614732",130.9231,32.9695,9
"614733",-168.5004,52.2164,13
"614734",166.3768,-14.0368,12
"614735",166.5945,-14.4875,12
"614736",130.7408,32.7106,9
"614737",130.5146,32.5936,9
"614738",-179.9175,-31.0267,5
"614739",-92.3332,13.5021,15
"614740",-177.3688,-25.4182,5
"614741",-118.6447,34.3642,1
"614742",131.1369,32.8671,9
"614743",130.9174,32.9452,9
"614744",-150.541,63.2779,6
"614745",131.3701,33.2561,9
"614746",130.7439,32.7537,9
"614747",130.6451,32.788,9
"614748",-92.2041,13.6401,15
"614749",123.8666,7.3828,7
"614750",130.6674,32.6446,9
"614751",-171.7556,-15.0858,5
"614752",-177.785,50.8125,13
"614753",25.7577,34.9371,10
"614754",130.5832,32.5587,9
"614755",166.6468,-14.5884,12
"614756",130.777,32.848,9
"614757",-92.9447,14.2518,15
"614758",130.4824,32.5367,9
"614759",130.6831,32.7316,9
"614760",70.7199,36.0464,14
"614761",70.9795,40.9961,14
"614762",-179.9394,-23.7739,5
"614763",-25.2771,-57.5149,4
"614764",-72.3745,20.9902,15
"614765",149.4899,-5.9357,12
"614766",87.4392,28.3437,14
"614767",131.1284,32.9995,9
"614768",130.6829,32.6704,9
"614769",-69.8529,-26.4628,4
"614770",-67.7535,18.2467,15
"614771",130.6643,32.7224,9
"614772",112.6283,-50.4087,3
"614773",-111.5741,-29.5755,4
"614774",-64.4811,19.3008,15
"614775",126.9225,3.4335,7
"614776",130.5546,32.7657,9
"614777",121.8647,22.4637,9
"614778",-100.6634,17.2379,1
"614779",161.2273,-10.0667,12
"614780",-71.2663,-27.2582,4
"614781",126.8237,4.0563,7
"614782",130.6863,32.733,9
"614783",-177.3045,-20.6336,5
"614784",-66.4515,-28.0118,4
"614785",-161.6861,56.197,6
"614786",130.7501,32.8815,9
"614787",127.0008,4.1263,7
"614788",157.2422,51.0281,8
"614789",-64.7331,19.4433,15
"614790",-177.0996,51.4697,13
"614791",123.7533,-0.0261,7
"614792",-68.632,-21.1809,4
"614793",130.9457,32.9386,9
"614794",-104.3329,10.153,1
"614795",55.731,14.5551,14
"614796",123.1063,-9.7827,7
"614797",-103.7307,-35.5607,4
"614798",-173.829,-18.4057,5
"614799",-23.5055,-57.5263,4
"614800",160.6588,53.8007,13
"614801",97.8847,0.3778,11
"614802",131.0501,33.0139,9
"614803",-155.2532,19.3997,13
"614804",130.677,32.6555,9
"614805",-179.4463,51.2568,13
"614806",145.3291,18.3238,2
"614807",141.9678,42.7898,8
"614808",97.9707,0.4499,11
"614809",-68.989,-24.1588,4
"614810",126.6133,4.0595,7
"614811",-80.05,0.2992,15
"614812",147.8886,17.8514,2
"614813",-79.926,0.3517,15
"614814",-65.185,18.6231,15
"614815",-80.23,-0.07,15
"614816",-80.1931,0.0363,15
"614817",-80.4644,-0.2648,15
"614818",161.6772,-10.4306,12
"614819",-80.3259,0.3543,15
"614820",-80.2221,-0.0518,15
"614821",-80.4022,-0.1357,15
"614822",-80.2984,-0.2943,15
"614823",-80.2472,0.3182,15
"614824",-80.6218,-0.2623,15
"614825",-113.9735,36.4717,1
"614826",130.9656,32.9642,9
"614827",-8.8528,-49.146,4
"614828",-80.3101,-0.3892,15
"614829",-149.5569,61.9923,6
"614830",-46.319,18.5806,15
"614831",-80.4309,0.3044,15
"614832",166.629,-14.1461,12
"614833",-177.3695,-20.2273,5
"614834",-92.3834,13.8083,15
"614835",-63.6862,19.6725,15
"614836",-80.2004,-0.3911,15
"614837",-80.3059,-0.4102,15
"614838",-174.2826,-23.5055,5
"614839",126.0759,-49.5831,3
"614840",-80.7442,-0.4385,15
"614841",-152.5388,59.2175,6
"614842",-178.5315,-17.5166,5
"614843",-80.6943,-0.2344,15
"614844",71.2135,36.3757,14
"614845",-98.1403,36.4157,1
"614846",130.5764,32.6991,9
"614847",-74.5376,-43.1093,4
"614848",-68.641,-21.132,4
"614849",166.614,-14.154,12
"614850",140.2192,35.8164,8
"614851",-159.26,53.646,6
"614852",124.4773,-8.263,7
"614853",179.9085,-26.0825,5
"614854",-71.624,-30.33,4
"614855",102.9936,-4.9307,11
"614856",23.4919,37.8491,10
"614857",179.9803,52.3025,13
"614858",129.4922,-6.497,7
"614859",166.9462,-14.609,12
"614860",-68.3237,18.0082,15
"614861",-177.5294,-18.605,5
"614862",-71.5242,-30.7651,4
"614863",-53.4929,69.1303,10
"614864",-88.0415,12.6683,15
"614865",123.4106,0.0081,7
"614866",-80.6355,9.2303,15
"614867",126.9295,1.1888,7
"614868",-71.8838,-31.4575,4
"614869",-25.3164,-57.9827,4
"614870",-164.2421,51.6698,13
"614871",-86.4144,12.0925,15
"614872",-79.9153,0.5721,15
"614873",-153.0863,59.7458,6
"614874",-80.3019,-1.0745,15
"614875",121.0545,23.1741,9
"614876",141.299,37.0351,8
"614877",130.6952,32.8671,9
"614878",-100.8357,17.4467,1
"614879",131.417,-6.6501,7
"614880",-178.4427,51.7318,13
"614881",-111.865,45.038,1
"614882",-81.08,-0.7,15
"614883",179.9077,-24.5856,5
"614884",-174.3569,-17.1898,5
"614885",-71.0155,-29.5172,4
"614886",-111.867,45.039,1
"614887",-135.201,58.932,6
"614888",126.4939,1.2063,7
"614889",-157.6451,57.229,6
"614890",-174.2316,-17.1082,5
"614891",25.9692,42.3999,10
"614892",-71.4834,-32.4499,4
"614893",131.3657,32.93,9
"614894",-80.0087,0.5822,15
"614895",138.7276,-1.7366,7
"614896",-77.6453,-1.6455,15
"614897",166.1518,-14.2987,12
"614898",-64.708,19.5109,15
"614899",-79.825,-0.2671,15
"614900",-103.9731,10.1536,1
"614901",-104.3707,10.1606,1
"614902",-29.005,-55.8651,4
"614903",-71.307,-31.771,4
"614904",131.1041,33.0138,9
"614905",130.5916,32.6872,9
"614906",-169.245,52.6049,13
"614907",169.0988,-19.4888,5
"614908",-80.2939,-0.2698,15
"614909",-80.3319,-0.3441,15
"614910",-178.0907,51.3327,13
"614911",166.1873,-14.2401,12
"614912",94.2433,-5.0685,11
"614913",147.5728,-6.226,12
"614914",-71.37,-32.602,4
"614915",92.3335,12.9466,11
"614916",112.4834,-50.2744,3
"614917",-80.4897,-0.3511,15
"614918",-64.8055,19.4067,15
"614919",-134.859,55.446,6
"614920",143.84,11.6842,2
"614921",-80.8235,-1.0006,15
"614922",-64.246,19.1212,15
"614923",-80.7931,-0.9891,15
"614924",-69.499,-19.109,4
"614925",-178.2334,51.2526,13
"614926",-80.7426,-0.2366,15
"614927",-117.8934,37.0948,1
"614928",142.9119,42.1608,8
"614929",179.5326,-26.0241,5
"614930",-177.2523,-23.1513,5
"614931",-80.7771,-0.0595,15
"614932",131.1167,33.0147,9
"614933",-69.8513,-17.5254,4
"614934",-148.6466,60.6354,6
"614935",77.7045,-33.4766,3
"614936",152.6621,46.8292,8
"614937",120.6237,13.3429,9
"614938",129.2121,-2.0306,7
"614939",129.5278,-4.2035,7
"614940",-27.1229,-55.7031,4
"614941",-27.1263,-55.7313,4
"614942",138.9519,33.4868,8
"614943",-80.7622,-0.2099,15
"614944",130.2004,26.5277,9
"614945",-27.17,-55.6732,4
"614946",166.7355,-14.6936,12
"614947",126.6247,26.6213,9
"614948",127.1859,1.6286,7
"614949",130.6892,32.762,9
"614950",144.1283,-4.6969,12
"614951",-27.2585,-55.6921,4
"614952",-121.346,35.7288,1
"614953",-98.1212,16.16,1
"614954",-17.1394,-36.3633,4
"614955",-27.134,-55.6909,4
"614956",-80.8099,-0.0339,15
"614957",-27.2311,-55.7264,4
"614958",-27.2,-55.6512,4
"614959",-27.2784,-55.6466,4
"614960",-27.0643,-55.6505,4
"614961",-27.3036,-55.6766,4
"614962",-27.2962,-55.5923,4
"614963",-27.2656,-55.5961,4
"614964",-27.0792,-55.5752,4
"614965",-173.9022,52.4876,13
"614966",138.6444,30.8067,8
"614967",179.8837,-32.4878,5
"614968",142.8629,26.411,2
"614969",-27.216,-55.6394,4
"614970",-27.29,-55.6781,4
"614971",19.3625,40.3718,10
"614972",-27.2713,-55.6441,4
"614973",161.7313,-10.2251,12
"614974",124.7742,-0.238,7
"614975",130.6138,32.5564,9
"614976",-35.075,54.5365,10
"614977",-160.6906,54.7707,6
"614978",-179.2218,-21.4217,5
"614979",-173.3345,-16.3116,5
"614980",140.7232,35.6595,8
"614981",166.1523,-14.2607,12
"614982",-172.8763,-17.6353,5
"614983",122.2471,-49.9754,3
"614984",166.0932,-14.3824,12
"614985",-27.1131,-55.6235,4
"614986",130.5398,32.6339,9
"614987",-176.3363,-28.9648,5
"614988",166.0888,-14.2614,12
"614989",139.8665,-53.0908,5
"614990",-80.3387,0.2841,15
"614991",166.1739,-11.9818,12
"614992",-176.0306,-19.4738,5
"614993",-27.9991,-56.1436,4
"614994",122.5905,23.8955,9
"614995",147.3491,15.8753,2
"614996",152.6095,-3.0031,12
"614997",-71.818,-30.6799,4
"614998",-97.7101,36.6492,1
"614999",-80.8546,-1.2749,15
"615000",126.5941,8.0068,7
"615001",87.8381,28.3381,14
"615002",-12.0844,-6.9015,10
"615003",130.6729,32.485,9
"615004",-90.709,13.6977,15
"615005",-11.8098,-6.9599,10
"615006",-173.7868,-15.9842,5
"615007",-153.1758,59.7136,6
"615008",49.3296,41.4508,14
"615009",93.6895,10.2153,11
"615010",93.7772,10.2564,11
"615011",140.7804,36.6754,8
"615012",-80.0435,0.5615,15
"615013",166.8884,-14.7178,12
"615014",-80.0247,0.5783,15
"615015",166.9279,-14.6908,12
"615016",-66.8151,-23.9815,4
"615017",-178.5174,-17.5809,5
"615018",145.1399,-63.2069,5
"615019",179.4603,-23.2576,5
"615020",-27.0703,-55.6634,4
"615021",-178.5493,-18.0753,5
"615022",-71.644,-30.416,4
"615023",151.9597,49.1611,8
"615024",168.0313,-16.1338,12
"615025",-153.0955,59.772,6
"615026",166.0908,-11.4323,12
"615027",-151.88,61.54,6
"615028",-153.0526,59.9565,6
"615029",-79.9567,0.6477,15
"615030",-79.8638,0.6353,15
"615031",-80.0344,0.6897,15
"615032",-179.7946,-23.8691,5
"615033",70.1303,36.519,14
"615034",142.0238,38.4808,8
"615035",131.4164,33.2429,9
"615036",-72.9767,6.8362,15
"615037",178.5264,51.8535,13
"615038",-142.8305,60.6463,6
"615039",-27.0813,-55.6177,4
"615040",166.2367,-14.5542,12
"615041",-28.8685,-55.3312,4
"615042",179.9678,-24.3243,5
"615043",-80.2997,0.6637,15
"615044",-80.2117,0.6396,15
"615045",-80.0352,0.7079,15
"615046",-80.0595,0.4653,15
"615047",-80.1345,0.4959,15
"615048",-80.1292,-0.0268,15
"615049",153.2799,-5.2013,12
"615050",-55.8897,13.1988,15
"615051",-175.4317,-18.8827,5
"615052",71.1964,36.1948,14
"615053",-80.3751,-0.2189,15
"615054",-177.156,-19.1991,5
"615055",166.2612,-14.641,12
"615056",123.5742,6.9458,7
"615057",-80.1422,0.6128,15
"615058",141.602,37.8085,8
"615059",-151.5994,63.0392,6
"615060",166.166,-14.232,12
"615061",-98.7711,36.4593,1
"615062",-174.0259,-16.9968,5
"615063",-148.1805,61.749,6
"615064",166.225,-14.2313,12
"615065",130.4038,-6.0734,7
"615066",-26.8572,-55.5518,4
"615067",126.6123,5.601,7
"615068",-80.2211,0.6983,15
"615069",-80.4078,-0.2697,15
"615070",132.558,30.6982,9
"615071",100.5742,-2.1849,11
"615072",-157.6474,57.0005,6
"615073",166.5391,-12.4814,12
"615074",-88.7574,12.9275,15
"615075",131.4328,33.2495,9
"615076",177.7422,-16.5565,5
"615077",96.205,2.3473,11
"615078",154.0751,-3.7762,12
"615079",-79.9292,0.5658,15
"615080",-153.0749,59.7853,6
"615081",-80.8157,-0.4556,15
"615082",-179.3886,-18.0344,5
"615083",-176.0889,52.2448,13
"615084",106.4816,-6.6806,11
"615085",-26.9827,-56.0206,4
"615086",-25.1983,-57.9805,4
"615087",98.047,1.2757,11
"615088",-178.0325,-32.2865,5
"615089",153.0329,-4.228,12
"615090",-66.246,-23.0486,4
"615091",-96.7369,36.0902,1
"615092",-156.2895,60.2649,6
"615093",144.8875,13.9844,2
"615094",-151.5957,63.0361,6
"615095",-151.5803,63.0338,6
"615096",-150.9424,63.048,6
"615097",-96.8854,36.4575,1
"615098",50.8553,13.1163,14
"615099",-80.2201,-0.1768,15
"615100",-89.157,12.6654,15
"615101",-80.5747,-0.3218,15
"615102",134.4206,33.4717,8
"615103",-126.838,43.3428,6
"615104",142.7316,-3.7495,7
"615105",-179.073,-32.3784,5
"615106",-178.3402,-32.545,5
"615107",-177.448,-32.4527,5
"615108",-26.5526,-55.4925,4
"615109",-124.8213,40.8567,1
"615110",-67.4034,-22.302,4
"615111",-115.5962,32.8245,1
"615112",-98.6872,36.5316,1
"615113",166.379,-14.5519,12
"615114",-172.9314,-14.9392,5
"615115",-26.8004,-55.5952,4
"615116",-27.2359,-55.6238,4
"615117",-26.67,-55.4549,4
"615118",-26.9609,-55.6233,4
"615119",150.5309,46.7763,8
"615120",-162.93,52.9271,13
"615121",155.0211,51.505,8
"615122",-178.3677,51.6343,13
"615123",-155.5625,19.8457,13
"615124",178.4507,52.0772,13
"615125",99.0187,2.4699,11
"615126",140.5803,26.3079,2
"615127",-27.135,-55.6896,4
"615128",-86.6634,11.2079,15
"615129",139.7062,30.0524,8
"615130",-64.4363,19.1913,15
"615131",93.8287,9.9398,11
"615132",-80.498,-0.302,15
"615133",-80.5067,-0.2802,15
"615134",166.2693,-14.542,12
"615135",125.244,-0.1785,7
"615136",-80.5598,-0.818,15
"615137",-80.5435,-0.4209,15
"615138",-156.2059,57.8267,6
"615139",129.6828,-6.9932,7
"615140",144.6922,40.5462,8
"615141",-80.2195,-0.397,15
"615142",-65.7137,19.5178,15
"615143",-111.7784,-29.4657,4
"615144",96.0794,24.5441,9
"615145",-128.7015,-55.2671,4
"615146",-80.5354,-0.2794,15
"615147",-87.6185,14.8079,15
"615148",-90.1008,13.6489,15
"615149",-179.3937,-25.7365,5
"615150",-79.9785,-2.7454,15
"615151",-80.255,0.1915,15
"615152",152.0666,-4.6679,12
"615153",123.4088,-8.7417,7
"615154",155.836,-7.0026,12
"615155",-151.2158,62.6336,6
"615156",-80.9056,-0.5059,15
"615157",-80.7219,-0.2728,15
"615158",165.0999,-10.826,12
"615159",-71.1348,-23.597,4
"615160",-179.6096,-23.0241,5
"615161",-79.997,0.8542,15
"615162",124.367,-11.8559,7
"615163",126.5114,1.554,7
"615164",-177.6587,-20.1321,5
"615165",94.3709,-4.5104,11
"615166",153.19,49.3344,8
"615167",-81.0794,-1.4657,15
"615168",-178.0303,-19.3958,5
"615169",-123.0533,37.9328,1
"615170",102.3517,21.9221,9
"615171",165.1144,-10.3635,12
"615172",-74.7598,-8.776,15
"615173",-86.919,12.3912,15
"615174",-178.8547,-17.271,5
"615175",-80.2584,0.6101,15
"615176",-66.3248,19.4023,15
"615177",-65.9213,18.2147,15
"615178",-66.3297,19.3113,15
"615179",129.5355,-2.7905,7
"615180",-80.3773,0.5989,15
"615181",83.6197,36.8034,14
"615182",-98.9837,36.5208,1
"615183",-149.9484,61.8321,6
"615184",-178.5742,-20.3107,5
"615185",166.8518,-14.2876,12
"615186",-88.5079,12.3152,15
"615187",-96.5376,35.335,1
"615188",-69.0789,-24.1506,4
"615189",125.7131,3.3808,7
"615190",-65.3827,19.569,15
"615191",95.1012,31.9952,9
"615192",94.9179,32.0743,9
"615193",149.5319,-6.1175,12
"615194",106.414,35.6776,9
"615195",-69.5008,-19.7091,4
"615196",142.6927,-3.7309,7
"615197",-129.2099,-55.0538,4
"615198",-159.8866,55.0552,6
"615199",-118.8065,-52.5998,4
"615200",179.386,-22.5873,5
"615201",179.5402,-33.7129,5
"615202",-155.8165,56.3341,6
"615203",166.5654,-14.4047,12
"615204",-26.9036,-59.9381,4
"615205",-171.0999,52.0147,13
"615206",-177.7561,-20.2251,5
"615207",129.0268,28.3101,9
"615208",-172.4189,-16.8944,5
"615209",-69.289,-19.979,4
"615210",-69.0935,-24.7819,4
"615211",145.6799,-5.3465,12
"615212",66.9586,-15.0516,3
"615213",-97.5659,36.2162,1
"615214",145.3652,14.0223,2
"615215",-178.4986,51.6367,13
"615216",-172.393,-17.2781,5
"615217",123.5287,12.4936,7
"615218",125.3405,-0.2942,7
"615219",-66.954,-24.1751,4
"615220",-177.1278,51.427,13
"615221",-177.6321,-18.3046,5
"615222",-70.6429,-21.2961,4
"615223",131.1136,-6.5758,7
"615224",-154.5167,57.6031,6
"615225",66.9711,-15.3477,3
"615226",102.5747,-7.0247,11
"615227",-119.6173,41.8819,1
"615228",-179.5582,-32.8903,5
"615229",-161.5878,54.6875,6
"615230",-157.7676,57.0745,6
"615231",156.0818,50.8361,8
"615232",166.6759,-14.2373,12
"615233",-79.5669,0.6026,15
"615234",-178.8123,-20.5703,5
"615235",166.0966,-10.9147,12
"615236",131.052,32.9794,9
"615237",-155.2772,19.3885,13
"615238",-157.7211,57.1866,6
"615239",-27.027,-59.3074,4
"615240",-27.1118,-59.3929,4
"615241",125.726,5.0649,7
"615242",-177.7867,-20.0431,5
"615243",-66.9511,-23.4386,4
"615244",-27.3478,-59.9872,4
"615245",-73.507,-36.158,4
"615246",129.8179,29.6782,9
"615247",-177.5894,-29.9927,5
"615248",-82.9964,3.3723,15
"615249",130.7023,-6.1675,7
"615250",-80.9278,-0.1689,15
"615251",55.1131,27.8307,14
"615252",-178.3984,-17.7281,5
"615253",130.5321,32.7396,9
"615254",-11.4314,33.5258,10
"615255",-1.6092,-55.3871,4
"615256",166.682,-11.9732,12
"615257",-77.8795,-4.6401,15
"615258",-119.4942,40.622,1
"615259",-152.8814,58.3799,6
"615260",71.5338,36.957,14
"615261",142.0351,38.913,8
"615262",91.5917,10.2055,11
"615263",-173.0273,-17.6474,5
"615264",-107.6288,-35.1153,4
"615265",-93.1378,15.5008,15
"615266",137.5158,35.1674,8
"615267",-179.9534,-23.8132,5
"615268",156.2171,49.8528,8
"615269",-81.35,-0.14,15
"615270",121.0551,23.1912,9
"615271",-62.5345,10.5125,15
"615272",-0.5662,43.4658,10
"615273",166.6639,-14.4825,12
"615274",121.5503,23.3758,9
"615275",166.7441,-14.4824,12
"615276",-80.153,-0.1148,15
"615277",-93.1059,14.4108,15
"615278",-93.0789,14.4079,15
"615279",167.4736,-14.9206,12
"615280",-178.4604,-17.9465,5
"615281",-67.27,-24.29,4
"615282",-26.3669,-58.9187,4
"615283",-92.9319,14.4475,15
"615284",153.3917,-6.5182,12
"615285",16.1559,48.1146,10
"615286",-164.0144,54.041,13
"615287",-175.1179,-16.4168,5
"615288",143.1106,21.7315,2
"615289",-159.9297,54.9687,6
"615290",-165.237,52.4302,13
"615291",139.2602,-50.4979,5
"615292",126.211,9.8064,7
"615293",-67.2104,-24.1573,4
"615294",-71.9091,-32.1461,4
"615295",-179.9369,-24.9967,5
"615296",139.4913,-2.6478,7
"615297",-174.5958,51.5516,13
"615298",-174.589,51.44,13
"615299",-67.8445,18.25,15
"615300",-71.9635,-32.1655,4
"615301",166.8578,-14.5935,12
"615302",-174.544,51.388,13
"615303",147.271,45.0125,8
"615304",125.8876,6.8309,7
"615305",121.1264,21.2171,9
"615306",169.304,-19.3088,5
"615307",-68.7692,18.1668,15
"615308",-178.3878,-17.7168,5
"615309",-72.0362,-33.7312,4
"615310",167.1589,-12.369,12
"615311",-173.3876,-16.7065,5
"615312",-80.7917,-1.0071,15
"615313",-26.7766,-55.5896,4
"615314",-26.9287,-55.5822,4
"615315",-71.7672,-30.9416,4
"615316",-179.4598,-22.2274,5
"615317",151.6296,-5.1791,12
"615318",142.771,-4.954,7
"615319",-65.3737,19.4922,15
"615320",50.929,31.6693,14
"615321",-73.4646,6.5927,15
"615322",-78.6364,-9.9922,4
"615323",-68.8833,-20.8378,4
"615324",140.1815,-4.4689,7
"615325",-98.6888,36.4576,1
"615326",-98.6357,36.4696,1
"615327",-179.9703,-23.5524,5
"615328",166.5509,-13.9791,12
"615329",129.409,-7.283,7
"615330",-178.7843,-20.926,5
"615331",-103.3987,18.4891,1
"615332",-26.9579,-59.4217,4
"615333",163.4312,-11.2385,12
"615334",-161.1315,54.9352,6
"615335",21.1072,37.7626,10
"615336",141.8052,33.6559,8
"615337",-65.3195,18.589,15
"615338",140.5908,33.1995,8
"615339",141.6444,38.2124,8
"615340",-161.9108,53.1017,13
"615341",26.4142,34.5238,10
"615342",142.1028,-4.0849,7
"615343",-97.0899,35.5201,1
"615344",-80.5052,0.232,15
"615345",127.6509,4.5602,7
"615346",-174.2187,-20.6036,5
"615347",131.112,30.2621,9
"615348",-177.0428,-18.9696,5
"615349",-178.4519,-17.9785,5
"615350",-67.352,-23.8029,4
"615351",129.7072,-6.8825,7
"615352",-97.1616,35.7276,1
"615353",126.2114,24.1041,9
"615354",143.0365,37.8817,8
"615355",-68.6992,-21.0606,4
"615356",-149.6966,62.7193,6
"615357",-153.1862,59.879,6
"615358",-44.621,26.472,15
"615359",124.5468,1.5631,7
"615360",-80.7309,-0.1943,15
"615361",145.8652,43.0721,8
"615362",-175.4488,-19.3004,5
"615363",-70.3314,19.7444,15
"615364",169.7873,-19.8946,5
"615365",-174.262,-17.3859,5
"615366",-80.9293,-0.6749,15
"615367",-34.9757,54.3101,10
"615368",81.117,34.5095,14
"615369",-80.2267,0.1938,15
"615370",146.8664,-6.3366,12
"615371",169.8797,-19.823,5
"615372",78.0176,-38.7873,3
"615373",-154.1998,54.5553,6
"615374",25.874,-52.6131,3
"615375",-67.7468,-31.6405,4
"615376",177.7779,-37.6392,5
"615377",-86.9703,10.645,15
"615378",115.5471,-9.5262,7
"615379",143.9283,12.4373,2
"615380",-66.782,-24.1304,4
"615381",-69.5567,-16.6934,4
"615382",72.0592,37.3528,14
"615383",-97.0925,35.5186,1
"615384",-93.0882,14.5178,15
"615385",129.7192,-6.2585,7
"615386",121.153,20.7281,9
"615387",121.8009,24.2309,9
"615388",121.7769,24.2001,9
"615389",121.8292,24.2403,9
"615390",-97.1777,35.7422,1
"615391",121.8507,24.2933,9
"615392",-13.8268,-1.1144,10
"615393",78.1601,-38.3195,3
"615394",121.3938,23.3162,9
"615395",-26.3193,-59.6311,4
"615396",-176.754,-20.7289,5
"615397",121.7933,24.2001,9
